I, [2024-01-30T19:39:53.783837 #77084]  INFO -- : Number of streams being listened to: 90
I, [2024-01-30T19:39:55.231329 #77084]  INFO -- : Subscribed to wss://stream.binance.com:9443/ws
I, [2024-01-30T19:39:55.233274 #77084]  INFO -- : Subscribe request for batch 1: {"method":"SUBSCRIBE","params":["btcusdt@kline_1m","btcusdt@kline_3m","btcusdt@kline_5m","btcusdt@kline_15m","btcusdt@kline_30m","btcusdt@kline_1h","btcusdt@kline_2h","btcusdt@kline_4h","btcusdt@kline_6h","btcusdt@kline_8h","btcusdt@kline_12h","btcusdt@kline_1d","btcusdt@kline_3d","btcusdt@kline_1w","btcusdt@kline_1M","ethusdt@kline_1m","ethusdt@kline_3m","ethusdt@kline_5m","ethusdt@kline_15m","ethusdt@kline_30m","ethusdt@kline_1h","ethusdt@kline_2h","ethusdt@kline_4h","ethusdt@kline_6h","ethusdt@kline_8h","ethusdt@kline_12h","ethusdt@kline_1d","ethusdt@kline_3d","ethusdt@kline_1w","ethusdt@kline_1M","bchusdt@kline_1m","bchusdt@kline_3m","bchusdt@kline_5m","bchusdt@kline_15m","bchusdt@kline_30m","bchusdt@kline_1h","bchusdt@kline_2h","bchusdt@kline_4h","bchusdt@kline_6h","bchusdt@kline_8h","bchusdt@kline_12h","bchusdt@kline_1d","bchusdt@kline_3d","bchusdt@kline_1w","bchusdt@kline_1M","xrpusdt@kline_1m","xrpusdt@kline_3m","xrpusdt@kline_5m","xrpusdt@kline_15m","xrpusdt@kline_30m","xrpusdt@kline_1h","xrpusdt@kline_2h","xrpusdt@kline_4h","xrpusdt@kline_6h","xrpusdt@kline_8h","xrpusdt@kline_12h","xrpusdt@kline_1d","xrpusdt@kline_3d","xrpusdt@kline_1w","xrpusdt@kline_1M","eosusdt@kline_1m","eosusdt@kline_3m","eosusdt@kline_5m","eosusdt@kline_15m","eosusdt@kline_30m","eosusdt@kline_1h","eosusdt@kline_2h","eosusdt@kline_4h","eosusdt@kline_6h","eosusdt@kline_8h","eosusdt@kline_12h","eosusdt@kline_1d","eosusdt@kline_3d","eosusdt@kline_1w","eosusdt@kline_1M","ltcusdt@kline_1m","ltcusdt@kline_3m","ltcusdt@kline_5m","ltcusdt@kline_15m","ltcusdt@kline_30m","ltcusdt@kline_1h","ltcusdt@kline_2h","ltcusdt@kline_4h","ltcusdt@kline_6h","ltcusdt@kline_8h","ltcusdt@kline_12h","ltcusdt@kline_1d","ltcusdt@kline_3d","ltcusdt@kline_1w","ltcusdt@kline_1M"],"id":1}
I, [2024-01-30T19:40:00.331794 #77084]  INFO -- : open data = [1706639700000, "0.52400000", "0.52420000", "0.52210000", "0.52280000", "2668098.00000000", 1706639999999, "1395384.83580000", 1355, "1213918.00000000", "634728.15810000", "0"]
I, [2024-01-30T19:40:00.332153 #77084]  INFO -- : open data = [1706572800000, "0.53510000", "0.53930000", "0.52210000", "0.52280000", "302283550.00000000", 1706831999999, "160261044.67810000", 148892, "146980032.00000000", "77982312.59690000", "0"]
I, [2024-01-30T19:40:00.332858 #77084]  INFO -- : open data = [1706637600000, "0.52440000", "0.52480000", "0.52210000", "0.52280000", "20596612.00000000", 1706659199999, "10776898.57050000", 11015, "9222443.00000000", "4825305.30730000", "0"]
I, [2024-01-30T19:40:00.333182 #77084]  INFO -- : open data = [1706639940000, "0.52230000", "0.52280000", "0.52220000", "0.52280000", "216843.00000000", 1706640119999, "113283.36940000", 188, "196210.00000000", "102507.93940000", "0"]
I, [2024-01-30T19:40:00.333566 #77084]  INFO -- : closed data = [1706639940000, "0.71700000", "0.71700000", "0.71700000", "0.71700000", "391.60000000", 1706639999999, "280.77720000", 2, "0.00000000", "0.00000000", "0"]
I, [2024-01-30T19:40:00.370477 #77084]  INFO -- : closed data = [1706639700000, "0.71800000", "0.71800000", "0.71700000", "0.71700000", "22826.40000000", 1706639999999, "16367.76230000", 41, "6339.90000000", "4546.94180000", "0"]
I, [2024-01-30T19:40:00.394074 #77084]  INFO -- : closed data = [1706639700000, "68.50000000", "68.50000000", "68.39000000", "68.41000000", "668.96600000", 1706639999999, "45778.59279000", 244, "392.46200000", "26857.47650000", "0"]
I, [2024-01-30T19:40:00.408274 #77084]  INFO -- : closed data = [1706639940000, "68.43000000", "68.44000000", "68.39000000", "68.41000000", "187.55400000", 1706639999999, "12831.03490000", 58, "76.74900000", "5250.59168000", "0"]
I, [2024-01-30T19:40:00.421120 #77084]  INFO -- : closed data = [1706639940000, "0.52230000", "0.52280000", "0.52220000", "0.52280000", "221750.00000000", 1706639999999, "115848.64220000", 197, "200049.00000000", "104514.96860000", "0"]
I, [2024-01-30T19:40:00.435576 #77084]  INFO -- : closed data = [1706639700000, "0.52400000", "0.52420000", "0.52210000", "0.52280000", "2673005.00000000", 1706639999999, "1397950.10860000", 1364, "1217757.00000000", "636735.18730000", "0"]
I, [2024-01-30T19:40:00.454110 #77084]  INFO -- : closed data = [1706639940000, "242.30000000", "242.30000000", "242.30000000", "242.30000000", "9.45300000", 1706639999999, "2290.46190000", 12, "8.83900000", "2141.68970000", "0"]
I, [2024-01-30T19:40:00.464428 #77084]  INFO -- : closed data = [1706639700000, "43482.01000000", "43496.00000000", "43435.60000000", "43464.10000000", "141.79827000", 1706639999999, "6163008.95106100", 4794, "72.37656000", "3145550.91967490", "0"]
I, [2024-01-30T19:40:00.482311 #77084]  INFO -- : closed data = [1706639700000, "242.30000000", "242.40000000", "242.20000000", "242.30000000", "37.58900000", 1706639999999, "9107.19110000", 68, "22.12700000", "5361.04600000", "0"]
I, [2024-01-30T19:40:00.496182 #77084]  INFO -- : closed data = [1706639940000, "43471.99000000", "43471.99000000", "43450.00000000", "43464.10000000", "13.35065000", 1706639999999, "580219.99757480", 777, "5.94716000", "258457.24889490", "0"]
I, [2024-01-30T19:40:00.506959 #77084]  INFO -- : closed data = [1706639940000, "2378.40000000", "2378.40000000", "2374.38000000", "2375.99000000", "399.55220000", 1706639999999, "949597.71548500", 826, "97.09120000", "230638.47574300", "0"]
I, [2024-01-30T19:40:00.517413 #77084]  INFO -- : closed data = [1706639700000, "2379.69000000", "2381.00000000", "2374.20000000", "2375.99000000", "2350.45050000", 1706639999999, "5589446.38035600", 4823, "1250.23050000", "2973752.42052500", "0"]
